(37,13,835)
(28,13,836)
(7,10,838)
(11,1,838)
(32,8,839)
(19,6,840)
(40,4,846)
(33,9,847)
(4,4,848)
(17,14,848)
(10,5,851)
(3,1,853)
(45,6,854)
(1,13,867)
(31,9,871)
(43,2,874)
(47,12,878)
(12,14,879)
(30,2,880)
(39,0,880)
(29,9,881)
(30,3,882)
(26,0,885)
(39,8,888)
(34,4,892)
(45,8,895)
(0,13,896)
(48,5,899)
(38,6,900)
(5,10,901)
(48,0,903)
(34,9,904)
(3,2,906)
(16,8,911)
(44,12,913)
(9,2,916)
(14,11,916)
(6,12,917)
(49,9,917)
(9,3,918)
(23,10,918)
(33,3,918)
(8,8,919)
(31,2,922)
(1,8,925)
(8,5,925)
(6,2,927)
(16,12,929)
(32,7,930)
(12,2,931)
(22,6,932)
(30,13,933)
(49,8,937)
(18,1,939)
(6,7,941)
(40,2,941)
(13,10,942)
(33,0,942)
(17,0,943)
(13,3,944)
(20,4,947)
(36,3,947)
(39,2,952)
(13,13,955)
(16,9,959)
(14,14,961)
(0,10,964)
(31,10,966)
(21,0,968)
(19,12,970)
(3,14,971)
(45,14,972)
(8,4,973)
(21,14,974)
(4,10,976)
(48,6,976)(48,12,980)
(24,13,981)
(42,5,981)
(41,7,987)
(42,4,989)
(47,14,990)
(12,13,992)
(18,12,997)
(29,13,1000)
(49,0,1000)
